Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
4/28/2022,7402.713379,7516.601277,7357.15822,7516.601277,133730600
5/9/2022,6924.384277,7197.715236,6924.384277,7174.937656,456796600
5/10/2022,6856.051758,6924.3845,6605.498371,6605.498371,268445700
5/11/2022,6969.938965,7015.494121,6787.718338,6856.051073,156535200
5/12/2022,6628.275391,6878.828756,6628.275391,6856.051177,240529600
5/13/2022,6673.831055,6810.496537,6605.498314,6605.498314,212968600
5/17/2022,6742.163574,6810.496313,6628.275676,6628.275676,159657600
5/18/2022,6901.605957,6901.605957,6719.385338,6833.273225,153514300
5/19/2022,6787.719238,6810.49682,6719.386494,6742.164076,140908900
5/20/2022,6742.163574,6810.496313,6742.163574,6764.941154,86520200
5/23/2022,6719.38623,6810.496552,6696.60865,6787.718972,71603500
5/24/2022,6696.608398,6810.496296,6673.830819,6673.830819,108710800
5/25/2022,6719.38623,6787.718972,6696.60865,6742.163811,76747400
5/27/2022,6901.605957,6901.605957,6810.495647,6856.050802,84336900
5/30/2022,6901.605957,6924.383534,6810.495647,6901.605957,105411400
5/31/2022,7061.049316,7061.049316,6856.05111,6924.383846,286292700
6/2/2022,6901.605957,6992.716267,6856.050802,6947.161112,149226300
6/3/2022,6924.384277,6992.717017,6901.606697,6924.384277,80563100
6/6/2022,6787.719238,6901.607145,6764.941657,6878.829564,81140300
6/7/2022,6719.38623,6810.496552,6651.053489,6651.053489,129242500
6/8/2022,6924.384277,6924.384277,6764.941218,6833.273958,108910500
6/9/2022,6833.273926,6901.606665,6833.273926,6833.273926,107828300
6/10/2022,6696.608398,6787.718717,6696.608398,6742.163558,111768600
6/13/2022,6696.608398,6742.163558,6628.27566,6651.053239,85539500
6/14/2022,6742.163574,6742.163574,6605.498096,6651.053256,80865100
6/15/2022,6673.831055,6719.386215,6651.053474,6651.053474,130367100
6/16/2022,6901.605957,6924.383534,6719.385338,6742.162915,132666300
6/17/2022,6833.273926,6878.829085,6764.941187,6764.941187,117839400
6/20/2022,6947.161621,6969.9392,6833.273726,6924.384042,88138700
6/21/2022,6969.938965,6969.938965,6878.828652,6924.383808,44295700
6/22/2022,6833.273926,6969.939404,6833.273926,6947.161825,53041800
6/23/2022,6856.051758,6901.606919,6787.719016,6787.719016,60443000
